1,"[2038, 105, 673, 1915, 3607]",436.02
1,"[1001, 29, 2621, 2650, 2096]",512.11
1,"[264, 462, 1425, 3765, 1946]",240.95
1,"[258, 2195, 3888, 992, 278]",232.06
1,"[2804, 114, 858, 564, 1992]",80.6
1,"[1392, 3531, 887, 2014, 3078]",390.91
1,"[285, 1538, 1624, 779, 3995]",221.69
1,"[1512, 2579, 1323, 978, 1618]",4060.82
1,"[1345, 2070, 926, 2316, 2597]",339.5
1,"[368, 3002, 2925, 3929, 2859]",526.53
2,"[1512, 2579, 887, 2014, 3078]",154.32
2,"[1392, 3531, 1323, 978, 1618]",4297.41
2,"[1512, 2579, 1323, 978, 1618]",4060.82
2,"[1512, 2579, 1323, 978, 1618]",4060.82
2,"[1512, 2579, 1323, 978, 1618]",4060.82
2,"[1512, 2579, 1323, 978, 1618]",4060.82
2,"[1001, 29, 1323, 978, 1618]",4250.25
2,"[1512, 2579, 2621, 2650, 2096]",322.68
2,"[1512, 2579, 1323, 978, 1618]",4060.82
2,"[1512, 2579, 1323, 978, 1618]",4060.82
3,"[1392, 2579, 1323, 978, 1618]",4335.88
3,"[1512, 3531, 1323, 978, 1618]",4022.35
3,"[1512, 2579, 1323, 978, 1618]",4060.82
3,"[1512, 2579, 1323, 978, 1618]",4060.82
3,"[1001, 29, 1323, 978, 1618]",4250.25
3,"[1512, 2579, 1323, 978, 1618]",4060.82
3,"[1512, 2579, 1323, 978, 1618]",4060.82
3,"[1392, 3531, 1323, 978, 1618]",4297.41
3,"[1512, 2579, 1323, 978, 1618]",4060.82
3,"[1512, 2579, 887, 2014, 3078]",154.32
4,"[1512, 2579, 1323, 978, 1618]",4060.82
4,"[1512, 2579, 1323, 978, 1618]",4060.82
4,"[1392, 978, 1323, 2579, 1618]",4335.88
4,"[1512, 2579, 1323, 978, 1618]",4060.82
4,"[1512, 3531, 1323, 978, 1618]",4022.35
4,"[1512, 2579, 1323, 978, 1618]",4060.82
4,"[1512, 2579, 1323, 978, 1618]",4060.82
4,"[1392, 2579, 1323, 978, 1618]",4335.88
4,"[1512, 3531, 1323, 978, 1618]",4022.35
4,"[1512, 2579, 1323, 978, 1618]",4060.82
5,"[1512, 2579, 1323, 978, 1618]",4060.82
5,"[1512, 2579, 1323, 978, 1618]",4060.82
5,"[1512, 2579, 1323, 978, 1618]",4060.82
5,"[1512, 3531, 1323, 978, 1618]",4022.35
5,"[1512, 3531, 1323, 978, 1618]",4022.35
5,"[1512, 2579, 1323, 978, 1618]",4060.82
5,"[1392, 978, 1323, 978, 1618]",4315.29
5,"[1512, 2579, 1323, 2579, 1618]",4081.41
5,"[1392, 2579, 1323, 978, 1618]",4335.88
5,"[1512, 2579, 1323, 978, 1618]",4060.82
