1,"[1400, 2448, 720, 3290, 2287]",360.22
1,"[905, 1449, 7, 1527, 1108]",65.3
2,"[1400, 2448, 720, 3290, 2287]",360.22
2,"[1400, 2448, 720, 3290, 2287]",360.22
3,"[1400, 2448, 720, 3290, 2287]",360.22
3,"[1400, 2448, 720, 3290, 2287]",360.22
4,"[1400, 2448, 720, 3290, 2287]",360.22
4,"[1400, 2448, 720, 3290, 2287]",360.22
5,"[1400, 2448, 720, 3290, 2287]",360.22
5,"[1400, 2448, 720, 3290, 2287]",360.22
6,"[1400, 2448, 720, 3290, 2287]",360.22
6,"[1400, 2448, 720, 3290, 2287]",360.22
7,"[1400, 2448, 720, 3290, 2287]",360.22
7,"[1400, 2448, 720, 3290, 2287]",360.22
8,"[1400, 2448, 720, 3290, 2287]",360.22
8,"[1400, 2448, 720, 3290, 2287]",360.22
9,"[2448, 1400, 720, 3290, 2287]",360.22
9,"[1400, 2448, 720, 3290, 2287]",360.22
10,"[1400, 2448, 720, 3290, 2287]",360.22
10,"[2448, 1400, 720, 3290, 2287]",360.22
11,"[1400, 2448, 720, 3290, 2287]",360.22
11,"[1400, 2448, 720, 3290, 2287]",360.22
12,"[1400, 2448, 720, 3290, 2287]",360.22
12,"[720, 2448, 1400, 3290, 2287]",360.22
13,"[720, 2448, 1400, 3290, 2287]",360.22
13,"[1400, 2448, 720, 3290, 2287]",360.22
14,"[1400, 2448, 720, 3290, 2287]",360.22
14,"[720, 2448, 1400, 3290, 2287]",360.22
15,"[1400, 2448, 1400, 3290, 2287]",459.95
15,"[1400, 2448, 720, 3290, 2287]",360.22
16,"[1400, 2448, 720, 3290, 2287]",360.22
16,"[1400, 2448, 1400, 3290, 2287]",459.95
17,"[1400, 2448, 1400, 3290, 2287]",459.95
17,"[1400, 2448, 1400, 3290, 2287]",459.95
18,"[1400, 2448, 1400, 3290, 2287]",459.95
18,"[1400, 2448, 1400, 3290, 2287]",459.95
19,"[1400, 2448, 1400, 3290, 2287]",459.95
19,"[1400, 2448, 1400, 3290, 2287]",459.95
20,"[1400, 2448, 1400, 3290, 2287]",459.95
20,"[1400, 2448, 1400, 3290, 2287]",459.95
21,"[1400, 2448, 1400, 3290, 2287]",459.95
21,"[1400, 2448, 1400, 3290, 2287]",459.95
22,"[1400, 2448, 1400, 3290, 2287]",459.95
22,"[1400, 2448, 1400, 3290, 2287]",459.95
23,"[1400, 2448, 1400, 3290, 2287]",459.95
23,"[1400, 2448, 1400, 3290, 2287]",459.95
24,"[1400, 2448, 1400, 3290, 2287]",459.95
24,"[1400, 2448, 1400, 3290, 2287]",459.95
25,"[1400, 2448, 1400, 3290, 2287]",459.95
25,"[1400, 2448, 1400, 3290, 2287]",459.95
26,"[1400, 2448, 1400, 3290, 2287]",459.95
26,"[1400, 2448, 1400, 3290, 2287]",459.95
27,"[1400, 2448, 1400, 3290, 2287]",459.95
27,"[1400, 2448, 1400, 3290, 2287]",459.95
28,"[1400, 2448, 1400, 3290, 2287]",459.95
28,"[1400, 2448, 1400, 3290, 2287]",459.95
29,"[1400, 2448, 1400, 3290, 2287]",459.95
29,"[1400, 2448, 1400, 3290, 2287]",459.95
30,"[1400, 2448, 1400, 3290, 2287]",459.95
30,"[1400, 2448, 1400, 3290, 2287]",459.95
31,"[1400, 2448, 1400, 3290, 2287]",459.95
31,"[1400, 2448, 1400, 3290, 2287]",459.95
