1,"[2491, 3808, 1151, 3366, 1931]",217.48
1,"[569, 2285, 2794, 3877, 1954]",286.15
1,"[3417, 929, 3120, 425, 1183]",508.07
1,"[962, 1991, 26, 677, 937]",293.16
1,"[555, 2528, 156, 3923, 3780]",263.68
1,"[902, 356, 665, 3532, 2179]",389.35
1,"[856, 1855, 3048, 1641, 1360]",582.78
1,"[3507, 743, 2808, 3149, 2770]",78.48
1,"[1148, 629, 3632, 2733, 3572]",244.49
1,"[982, 701, 427, 1189, 2542]",196.54
2,"[856, 1855, 3048, 2733, 3572]",645.29
2,"[1148, 629, 3632, 1641, 1360]",181.98
2,"[982, 701, 427, 1189, 2542]",196.54
2,"[962, 1991, 26, 677, 937]",293.16
2,"[3417, 929, 3120, 425, 1183]",508.07
2,"[3417, 929, 3120, 425, 1183]",508.07
2,"[2491, 3808, 2808, 3149, 2770]",92.48
2,"[3507, 743, 1151, 3366, 1931]",203.48
2,"[569, 2285, 2794, 3877, 1954]",286.15
2,"[902, 356, 665, 3532, 2179]",389.35
3,"[982, 701, 427, 2733, 3572]",261.28
3,"[856, 1855, 3048, 1189, 2542]",580.55
3,"[2491, 3808, 3120, 425, 1183]",386.77
3,"[3417, 929, 2808, 3149, 2770]",213.78
3,"[902, 356, 3120, 425, 1183]",607.08
3,"[3417, 665, 929, 3532, 2179]",290.34
3,"[3417, 929, 3120, 1641, 1360]",231.64
3,"[1148, 629, 3632, 425, 1183]",458.41
3,"[3417, 929, 3120, 3532, 2179]",230.56
3,"[902, 665, 356, 425, 1183]",666.86
4,"[902, 356, 356, 425, 1183]",580.39
4,"[902, 665, 3120, 425, 1183]",693.55
4,"[902, 665, 356, 425, 1183]",666.86
4,"[665, 902, 356, 425, 1183]",666.86
4,"[3417, 665, 929, 3532, 2179]",290.34
4,"[902, 356, 3120, 425, 1183]",607.08
4,"[856, 665, 356, 425, 1183]",441.67
4,"[902, 1855, 3048, 1189, 2542]",805.74
4,"[425, 629, 3632, 1148, 1183]",458.41
4,"[856, 1855, 3048, 1189, 2542]",580.55
5,"[902, 1855, 3048, 1189, 2542]",805.74
5,"[856, 1855, 3048, 1189, 2542]",580.55
5,"[902, 665, 3120, 425, 1183]",693.55
5,"[856, 356, 665, 425, 1183]",441.67
5,"[902, 665, 356, 425, 1183]",666.86
5,"[425, 629, 3632, 1148, 1183]",458.41
5,"[425, 665, 3120, 425, 1183]",587.58
5,"[902, 629, 3632, 1148, 1183]",564.38
5,"[902, 1855, 3048, 1189, 2542]",805.74
5,"[902, 665, 356, 425, 1183]",666.86
6,"[902, 1855, 3048, 1189, 2542]",805.74
6,"[856, 1855, 3048, 1189, 2542]",580.55
6,"[902, 665, 3632, 1148, 1183]",659.08
6,"[425, 629, 356, 425, 1183]",466.19
6,"[425, 1855, 3048, 2542, 1189]",699.77
6,"[856, 629, 3632, 1148, 1183]",339.19
6,"[902, 1855, 3048, 1189, 2542]",805.74
6,"[902, 1855, 3048, 1189, 2542]",805.74
6,"[856, 356, 3048, 1189, 2542]",72.95
6,"[902, 1855, 665, 425, 1183]",1174.46
7,"[856, 1855, 3048, 1189, 2542]",580.55
7,"[425, 1855, 3048, 2542, 1189]",699.77
7,"[902, 2542, 3632, 1189, 665]",373.93
7,"[902, 1855, 3048, 1148, 1183]",1090.89
7,"[425, 3048, 1855, 1189, 2542]",699.77
7,"[902, 1855, 1189, 2542, 3048]",805.74
7,"[902, 665, 3632, 1148, 1183]",659.08
7,"[902, 1855, 665, 425, 1183]",1174.46
7,"[856, 629, 3632, 1189, 2542]",54.04
7,"[902, 1855, 3048, 1148, 1183]",1090.89
8,"[902, 1855, 3048, 1148, 1183]",1090.89
8,"[902, 1855, 1183, 1148, 3048]",1090.89
8,"[1855, 902, 3048, 1148, 1183]",1090.89
8,"[902, 1183, 3048, 1148, 1855]",1090.89
8,"[1148, 1855, 3048, 425, 1183]",984.92
8,"[902, 1189, 3048, 2542, 1855]",805.74
8,"[902, 1855, 665, 1148, 1183]",1180.95
8,"[902, 1855, 3048, 1183, 425]",1084.4
8,"[856, 1855, 3048, 1189, 2542]",580.55
8,"[425, 1855, 3048, 1189, 2542]",699.77
9,"[902, 902, 3048, 1148, 1183]",818.64
9,"[1855, 1855, 3048, 1148, 1183]",1363.14
9,"[425, 1855, 3048, 1189, 2542]",699.77
9,"[856, 1855, 3048, 1189, 2542]",580.55
9,"[902, 902, 3048, 1148, 1183]",818.64
9,"[1855, 1183, 3048, 1148, 1855]",1363.14
9,"[902, 1183, 3048, 1148, 1855]",1090.89
9,"[902, 1855, 1183, 1148, 3048]",1090.89
9,"[425, 1855, 665, 1148, 1183]",1074.98
9,"[902, 2542, 3048, 1189, 1855]",805.74
10,"[1183, 1855, 3048, 1148, 902]",1090.89
10,"[1855, 1855, 1183, 1148, 3048]",1363.14
10,"[1189, 902, 3048, 902, 2542]",533.49
10,"[425, 1855, 3048, 1148, 1183]",984.92
10,"[902, 1183, 3048, 1148, 1855]",1090.89
10,"[425, 1855, 665, 1148, 1183]",1074.98
10,"[902, 902, 1189, 3048, 1855]",1042.7
10,"[902, 2542, 3048, 1148, 1183]",581.68
10,"[902, 1183, 3048, 1189, 2542]",432.8
10,"[1855, 856, 3048, 1148, 1855]",1238.64
