1,"[1328, 355, 1892, 349, 321]",477.08
1,"[663, 1928, 2051, 3635, 610]",194.19
1,"[701, 2473, 1883, 3428, 227]",92.93
1,"[3613, 1732, 3843, 3332, 3401]",203.04
1,"[2595, 259, 2605, 3305, 2281]",167.08
1,"[388, 3670, 18, 3390, 2212]",35.65
1,"[1499, 4066, 3446, 707, 2238]",172.18
1,"[2457, 3387, 705, 3526, 2165]",56.91
1,"[2878, 1988, 823, 3823, 339]",277.4
1,"[2611, 3691, 1676, 2689, 520]",136.6
2,"[2878, 1988, 823, 3635, 1928]",266.24
2,"[2051, 610, 663, 3823, 339]",205.35
2,"[2878, 355, 1892, 349, 321]",449.43
2,"[823, 1988, 1328, 3823, 339]",305.05
2,"[1328, 355, 349, 1892, 321]",477.08
2,"[388, 3670, 18, 3390, 2212]",35.65
2,"[2878, 355, 1892, 349, 321]",449.43
2,"[1328, 1988, 823, 3823, 339]",305.05
2,"[2611, 3691, 1676, 2689, 520]",136.6
2,"[663, 1928, 2051, 3635, 610]",194.19
3,"[2878, 1928, 2051, 3635, 610]",174.18
3,"[663, 1988, 823, 3635, 1928]",286.25
3,"[1328, 1988, 520, 2689, 1676]",185.2
3,"[2611, 3691, 339, 3823, 823]",256.45
3,"[3823, 355, 1892, 1328, 339]",189.77
3,"[823, 1988, 1328, 349, 321]",592.36
3,"[1328, 355, 349, 1892, 321]",477.08
3,"[2878, 355, 1892, 349, 321]",449.43
3,"[388, 3670, 18, 3390, 2212]",35.65
3,"[1328, 355, 349, 1892, 321]",477.08
4,"[2878, 355, 1892, 1328, 339]",139.02
4,"[3823, 355, 1892, 349, 321]",500.18
4,"[2878, 355, 1892, 349, 321]",449.43
4,"[321, 355, 1892, 349, 2878]",449.43
4,"[823, 3691, 823, 3823, 339]",357.09
4,"[2611, 349, 1328, 1988, 321]",491.72
4,"[2878, 355, 1892, 349, 321]",449.43
4,"[2878, 355, 1892, 349, 321]",449.43
4,"[2611, 3691, 339, 3823, 823]",256.45
4,"[2878, 355, 1892, 349, 321]",449.43
5,"[321, 355, 1328, 1988, 321]",608.14
5,"[2611, 349, 1892, 349, 2878]",333.01
5,"[3823, 355, 1892, 321, 349]",500.18
5,"[321, 355, 1892, 349, 2878]",449.43
5,"[2611, 349, 1328, 1988, 321]",491.72
5,"[2878, 355, 1892, 349, 321]",449.43
5,"[2878, 355, 1892, 349, 321]",449.43
5,"[2878, 355, 1892, 349, 321]",449.43
5,"[2878, 355, 1892, 349, 321]",449.43
5,"[2878, 355, 1892, 1328, 339]",139.02
6,"[321, 355, 1328, 1988, 321]",608.14
6,"[321, 355, 1892, 349, 2878]",449.43
6,"[2878, 355, 1328, 1988, 321]",355.57
6,"[321, 355, 1892, 349, 321]",702.0
6,"[321, 355, 1892, 349, 2878]",449.43
6,"[2878, 355, 1892, 349, 321]",449.43
6,"[349, 349, 1892, 3823, 2878]",382.36
6,"[1892, 355, 2611, 321, 349]",450.83
6,"[2878, 355, 1892, 349, 321]",449.43
6,"[2878, 355, 1892, 349, 321]",449.43
7,"[349, 355, 1892, 349, 321]",589.29
7,"[3823, 349, 1892, 321, 2878]",495.07
7,"[321, 1988, 1328, 355, 321]",608.14
7,"[1328, 355, 321, 1988, 321]",608.14
7,"[321, 355, 1892, 349, 2878]",449.43
7,"[321, 355, 1328, 1988, 321]",608.14
7,"[321, 355, 1328, 1988, 321]",608.14
7,"[321, 355, 1892, 349, 321]",702.0
7,"[2878, 1988, 1328, 355, 321]",355.57
7,"[2878, 355, 1892, 349, 321]",449.43
8,"[321, 1892, 355, 321, 2878]",562.14
8,"[3823, 349, 1892, 349, 321]",634.93
8,"[1328, 355, 321, 1988, 321]",608.14
8,"[321, 355, 1328, 1988, 321]",608.14
8,"[1328, 355, 321, 355, 321]",598.46
8,"[1988, 1988, 1328, 321, 321]",617.82
8,"[321, 355, 1328, 355, 321]",598.46
8,"[2878, 1988, 1328, 1988, 321]",365.25
8,"[2878, 355, 1892, 349, 321]",449.43
8,"[2878, 1988, 1328, 355, 321]",355.57
9,"[1328, 355, 321, 355, 321]",598.46
9,"[2878, 1988, 1328, 355, 321]",355.57
9,"[321, 1892, 321, 1988, 321]",824.39
9,"[1328, 355, 355, 321, 2878]",345.89
9,"[1328, 349, 1892, 349, 321]",611.83
9,"[3823, 355, 321, 1988, 321]",631.24
9,"[321, 355, 1328, 355, 321]",598.46
9,"[321, 355, 1328, 355, 321]",598.46
9,"[2878, 355, 1892, 349, 321]",449.43
9,"[3823, 349, 321, 349, 1892]",634.93
10,"[1328, 355, 355, 355, 321]",351.0
10,"[1328, 355, 321, 321, 2878]",593.35
10,"[1892, 355, 321, 349, 1328]",477.08
10,"[3823, 349, 321, 355, 321]",756.31
10,"[3823, 355, 355, 321, 321]",621.56
10,"[321, 355, 1328, 1988, 321]",608.14
10,"[3823, 355, 1328, 355, 321]",396.64
10,"[321, 355, 321, 1988, 321]",833.06
10,"[321, 355, 321, 349, 1892]",702.0
10,"[3823, 349, 1328, 355, 321]",531.39
